Iteracja,x1,x2
2;5;5.1
4;4.95;5.15
6;4.925;5.175
8;4.9125;5.1875
10;4.90625;5.19375
12;4.90313;5.19687
14;4.90156;5.19844
16;4.90078;5.19922
18;4.90039;5.19961
20;4.9002;5.1998
22;4.9001;5.1999
24;4.90005;5.19995
26;4.90002;5.19998
28;4.90001;5.19999
30;4.90001;5.19999
32;4.9;5.2
34;4.9;5.2
