Iteracja,x1,x2
1;0.0906291;0.830302
2;0.0906291;0.830302
3;0.0906291;0.830302
4;0.0906291;0.830302
5;0.0906291;0.830302
6;0.00224072;0.741913
7;0.00224072;0.741913
8;0.0243378;0.76401
9;0.0132893;0.775059
10;0.0132893;0.775059
11;0.0132893;0.775059
12;0.0132893;0.775059
13;0.0132893;0.775059
14;0.0132893;0.775059
15;0.0132893;0.775059
16;-0.00153391;0.78
17;-0.00400444;0.772588
18;-0.00400444;0.772588
19;-0.00400444;0.772588
20;-0.00400444;0.772588
21;-0.00400444;0.772588
22;-0.00400444;0.772588
23;-0.00400444;0.772588
24;-0.00400444;0.772588
25;-0.00400444;0.772588
26;-0.00400444;0.772588
27;-0.00153391;0.773824
28;-0.00153391;0.773824
29;-0.00153391;0.773824
30;-0.00153391;0.773824
31;-0.00153391;0.773824
32;-0.00153391;0.773824
33;-0.00153391;0.773824
34;-0.00153391;0.773824
35;-0.00153391;0.773824
36;-0.00153391;0.773824
37;-0.00153391;0.773824
38;-0.00072136;0.774365
39;-0.000315085;0.774636
40;-0.000111948;0.774772
41;5.7333e-05;0.774738
42;5.7333e-05;0.774738
43;5.7333e-05;0.774738
44;5.7333e-05;0.774738
45;5.7333e-05;0.774738
46;5.7333e-05;0.774738
47;5.7333e-05;0.774738
48;5.7333e-05;0.774738
49;5.7333e-05;0.774738
50;5.7333e-05;0.774738
51;5.7333e-05;0.774738
52;5.7333e-05;0.774738
53;5.7333e-05;0.774738
54;5.7333e-05;0.774738
55;5.7333e-05;0.774738
56;5.7333e-05;0.774738
57;2.70021e-05;0.774741
58;1.01515e-05;0.774728
59;1.01515e-05;0.774728
60;1.01515e-05;0.774728
61;1.01515e-05;0.774728
62;1.01515e-05;0.774728
63;1.01515e-05;0.774728
64;1.01515e-05;0.774728
65;1.01515e-05;0.774728
66;1.01515e-05;0.774728
67;1.01515e-05;0.774728
68;1.01515e-05;0.774728
69;1.01515e-05;0.774728
70;1.01515e-05;0.774728
71;1.01515e-05;0.774728
72;1.01515e-05;0.774728
73;1.01515e-05;0.774728
74;1.01515e-05;0.774728
75;5.8167e-06;0.774713
76;5.8167e-06;0.774713
77;2.15918e-06;0.774714
78;2.15918e-06;0.774714
79;2.15918e-06;0.774714
80;2.15918e-06;0.774714
81;2.15918e-06;0.774714
82;2.15918e-06;0.774714
83;2.15918e-06;0.774714
84;2.15918e-06;0.774714
85;2.15918e-06;0.774714
86;2.15918e-06;0.774714
87;2.15918e-06;0.774714
88;2.15918e-06;0.774714
89;2.15918e-06;0.774714
90;2.15918e-06;0.774714
91;2.15918e-06;0.774714
92;2.15918e-06;0.774714
93;2.15918e-06;0.774714
94;2.15918e-06;0.774714
95;2.15918e-06;0.774714
96;2.15918e-06;0.774714
97;3.61878e-07;0.774715
